,timestamp_ns,obs_wind_avg_ms
12716,1668051600000000000,9.19271882556974
12717,1668051900000000000,9.267906779704754
12718,1668052200000000000,9.34309473383977
12719,1668052500000000000,9.418282687974784
12720,1668052800000000000,9.493470642109799
12721,1668053100000000000,9.568658596244813
12722,1668053400000000000,9.470056780516941
12723,1668053700000000000,9.371454964789073
12724,1668054000000000000,9.272853149061204
12725,1668054300000000000,9.174251333333332
12726,1668054600000000000,9.075649517605465
12727,1668054900000000000,8.977047701877595
12728,1668055200000000000,8.878445886149724
12729,1668055500000000000,8.779844070421856
12730,1668055800000000000,8.681242254693986
12731,1668056100000000000,8.582640438966115
12732,1668056400000000000,8.484038623238247
12733,1668056700000000000,8.385436807510375
12734,1668057000000000000,8.389723857197444
12735,1668057300000000000,8.39401090688451
12736,1668057600000000000,8.398297956571579
12737,1668057900000000000,8.402585006258647
12738,1668058200000000000,8.406872055945714
12739,1668058500000000000,8.411159105632782
12740,1668058800000000000,8.41544615531985
12741,1668059100000000000,8.419733205006917
12742,1668059400000000000,8.424020254693986
12743,1668059700000000000,8.428307304381054
12744,1668060000000000000,8.43259435406812
12745,1668060300000000000,8.436881403755189
12746,1668060600000000000,8.389724061619122
12747,1668060900000000000,8.342566719483058
12748,1668061200000000000,8.295409377346992
12749,1668061500000000000,8.248252035210927
12750,1668061800000000000,8.201094693074863
12751,1668062100000000000,8.153937350938797
12752,1668062400000000000,8.106780008802732
12753,1668062700000000000,8.059622666666666
12754,1668063000000000000,8.012465324530602
12755,1668063300000000000,7.9653079823945365
12756,1668063600000000000,7.918150640258471
12757,1668063900000000000,7.870993298122406
12758,1668064200000000000,8.068196806925139
12759,1668064500000000000,8.26540031572787
12760,1668064800000000000,8.462603824530602
12761,1668065100000000000,8.659807333333333
12762,1668065400000000000,8.857010842136066
12763,1668065700000000000,9.054214350938798
12764,1668066000000000000,9.251417859741528
12765,1668066300000000000,9.448621368544261
12766,1668066600000000000,9.645824877346993
12767,1668066900000000000,9.843028386149724
12768,1668067200000000000,10.040231894952456
12769,1668067500000000000,10.237435403755189
12770,1668067800000000000,10.39605566979599
12771,1668068100000000000,10.554675935836793
12772,1668068400000000000,10.713296201877593
12773,1668068700000000000,10.871916467918396
12774,1668069000000000000,11.030536733959199
12775,1668069300000000000,11.189157
12776,1668069600000000000,11.347777266040803
12777,1668069900000000000,11.506397532081603
12778,1668070200000000000,11.665017798122406
12779,1668070500000000000,11.823638064163209
12780,1668070800000000000,11.98225833020401
12781,1668071100000000000,12.140878596244812
12782,1668071400000000000,12.080860145931881
12783,1668071700000000000,12.020841695618946
12784,1668072000000000000,11.960823245306015
12785,1668072300000000000,11.900804794993084
12786,1668072600000000000,11.84078634468015
12787,1668072900000000000,11.780767894367218
12788,1668073200000000000,11.720749444054286
12789,1668073500000000000,11.660730993741353
12790,1668073800000000000,11.600712543428422
12791,1668074100000000000,11.540694093115489
12792,1668074400000000000,11.480675642802556
12793,1668074700000000000,11.420657192489625
12794,1668075000000000000,11.313481359156292
12795,1668075300000000000,11.206305525822957
12796,1668075600000000000,11.099129692489624
12797,1668075900000000000,10.991953859156292
12798,1668076200000000000,10.884778025822957
12799,1668076500000000000,10.777602192489624
12800,1668076800000000000,10.670426359156291
12801,1668077100000000000,10.563250525822957
12802,1668077400000000000,10.456074692489624
12803,1668077700000000000,10.348898859156291
12804,1668078000000000000,10.241723025822957
12805,1668078300000000000,10.134547192489624
12806,1668078600000000000,10.207426710095088
12807,1668078900000000000,10.280306227700551
12808,1668079200000000000,10.353185745306016
12809,1668079500000000000,10.426065262911479
12810,1668079800000000000,10.498944780516942
12811,1668080100000000000,10.571824298122406
12812,1668080400000000000,10.64470381572787
12813,1668080700000000000,10.717583333333334
12814,1668081000000000000,10.790462850938797
12815,1668081300000000000,10.863342368544261
12816,1668081600000000000,10.936221886149724
12817,1668081900000000000,11.009101403755189
12818,1668082200000000000,11.026249520734787
12819,1668082500000000000,11.043397637714387
12820,1668082800000000000,11.060545754693985
12821,1668083100000000000,11.077693871673585
12822,1668083400000000000,11.094841988653183
12823,1668083700000000000,11.111990105632783
12824,1668084000000000000,11.129138222612381
12825,1668084300000000000,11.146286339591981
12826,1668084600000000000,11.16343445657158
12827,1668084900000000000,11.180582573551177
12828,1668085200000000000,11.197730690530777
12829,1668085500000000000,11.214878807510376
12830,1668085800000000000,11.077693789904911
12831,1668086100000000000,10.940508772299449
12832,1668086400000000000,10.803323754693984
12833,1668086700000000000,10.66613873708852
12834,1668087000000000000,10.52895371948306
12835,1668087300000000000,10.391768701877595
12836,1668087600000000000,10.25458368427213
12837,1668087900000000000,10.117398666666668
12838,1668088200000000000,9.980213649061204
12839,1668088500000000000,9.84302863145574
12840,1668088800000000000,9.705843613850277
12841,1668089100000000000,9.568658596244813
12842,1668089400000000000,9.697269596244812
12843,1668089700000000000,9.825880596244811
12844,1668090000000000000,9.954491596244813
12845,1668090300000000000,10.083102596244812
12846,1668090600000000000,10.211713596244813
12847,1668090900000000000,10.340324596244812
12848,1668091200000000000,10.468935596244812
12849,1668091500000000000,10.597546596244813
12850,1668091800000000000,10.726157596244812
12851,1668092100000000000,10.854768596244812
12852,1668092400000000000,10.983379596244813
12853,1668092700000000000,11.111990596244812
12854,1668093000000000000,10.97051844718361
12855,1668093300000000000,10.829046298122407
12856,1668093600000000000,10.687574149061204
12857,1668093900000000000,10.546102
12858,1668094200000000000,10.404629850938797
12859,1668094500000000000,10.263157701877594
12860,1668094800000000000,10.121685552816391
12861,1668095100000000000,9.980213403755188
12862,1668095400000000000,9.838741254693986
12863,1668095700000000000,9.697269105632783
12864,1668096000000000000,9.555796956571578
12865,1668096300000000000,9.414324807510376
12866,1668096600000000000,9.452908172925312
12867,1668096900000000000,9.491491538340252
12868,1668097200000000000,9.530074903755189
12869,1668097500000000000,9.568658269170125
12870,1668097800000000000,9.607241634585064
12871,1668098100000000000,9.645825
12872,1668098400000000000,9.684408365414937
12873,1668098700000000000,9.722991730829875
12874,1668099000000000000,9.761575096244812
12875,1668099300000000000,9.800158461659748
12876,1668099600000000000,9.838741827074687
12877,1668099900000000000,9.877325192489625
12878,1668100200000000000,9.94591766040802
12879,1668100500000000000,10.014510128326416
12880,1668100800000000000,10.083102596244812
12881,1668101100000000000,10.151695064163208
12882,1668101400000000000,10.220287532081604
12883,1668101700000000000,10.28888
12884,1668102000000000000,10.357472467918397
12885,1668102300000000000,10.426064935836791
12886,1668102600000000000,10.494657403755188
12887,1668102900000000000,10.563249871673584
12888,1668103200000000000,10.63184233959198
12889,1668103500000000000,10.700434807510376
12890,1668103800000000000,10.528953474177044
12891,1668104100000000000,10.35747214084371
12892,1668104400000000000,10.185990807510377
12893,1668104700000000000,10.014509474177043
12894,1668105000000000000,9.843028140843709
12895,1668105300000000000,9.671546807510376
12896,1668105600000000000,9.500065474177044
12897,1668105900000000000,9.32858414084371
12898,1668106200000000000,9.157102807510377
12899,1668106500000000000,8.985621474177043
12900,1668106800000000000,8.814140140843708
12901,1668107100000000000,8.642658807510376
12902,1668107400000000000,8.71553840688451
12903,1668107700000000000,8.788418006258647
12904,1668108000000000000,8.861297605632782
12905,1668108300000000000,8.934177205006916
12906,1668108600000000000,9.007056804381053
12907,1668108900000000000,9.079936403755188
12908,1668109200000000000,9.152816003129322
12909,1668109500000000000,9.225695602503459
12910,1668109800000000000,9.298575201877593
12911,1668110100000000000,9.37145480125173
12912,1668110400000000000,9.444334400625866
12913,1668110700000000000,9.517214000000001
12914,1668111000000000000,9.590093599374136
12915,1668111300000000000,9.662973198748272
12916,1668111600000000000,9.735852798122407
12917,1668111900000000000,9.808732397496541
12918,1668112200000000000,9.881611996870678
12919,1668112500000000000,9.954491596244813
12920,1668112800000000000,10.027371195618947
12921,1668113100000000000,10.100250794993084
12922,1668113400000000000,10.173130394367218
12923,1668113700000000000,10.246009993741353
12924,1668114000000000000,10.31888959311549
12925,1668114300000000000,10.391769192489624
12926,1668114600000000000,10.31888959311549
12927,1668114900000000000,10.246009993741353
12928,1668115200000000000,10.173130394367218
12929,1668115500000000000,10.100250794993084
12930,1668115800000000000,10.027371195618947
12931,1668116100000000000,9.954491596244813
12932,1668116400000000000,9.881611996870678
12933,1668116700000000000,9.808732397496541
12934,1668117000000000000,9.735852798122407
12935,1668117300000000000,9.662973198748272
12936,1668117600000000000,9.590093599374136
12937,1668117900000000000,9.517214000000001
12938,1668118200000000000,9.427186283646266
12939,1668118500000000000,9.337158567292532
12940,1668118800000000000,9.247130850938797
12941,1668119100000000000,9.157103134585064
12942,1668119400000000000,9.067075418231328
12943,1668119700000000000,8.977047701877595
12944,1668120000000000000,8.88701998552386
12945,1668120300000000000,8.796992269170126
12946,1668120600000000000,8.706964552816391
12947,1668120900000000000,8.616936836462658
12948,1668121200000000000,8.526909120108922
12949,1668121500000000000,8.436881403755189
12950,1668121800000000000,8.59550166979599
12951,1668122100000000000,8.754121935836793
12952,1668122400000000000,8.912742201877593
12953,1668122700000000000,9.071362467918396
12954,1668123000000000000,9.229982733959199
12955,1668123300000000000,9.388603
12956,1668123600000000000,9.547223266040803
12957,1668123900000000000,9.705843532081603
12958,1668124200000000000,9.864463798122406
12959,1668124500000000000,10.023084064163209
12960,1668124800000000000,10.18170433020401
12961,1668125100000000000,10.340324596244812
12962,1668125400000000000,10.250296879891078
12963,1668125700000000000,10.160269163537343
12964,1668126000000000000,10.070241447183609
12965,1668126300000000000,9.980213730829876
12966,1668126600000000000,9.89018601447614
12967,1668126900000000000,9.800158298122406
12968,1668127200000000000,9.710130581768672
12969,1668127500000000000,9.620102865414937
12970,1668127800000000000,9.530075149061203
12971,1668128100000000000,9.44004743270747
12972,1668128400000000000,9.350019716353733
12973,1668128700000000000,9.259992
12974,1668129000000000000,9.345732666666667
12975,1668129300000000000,9.431473333333333
12976,1668129600000000000,9.517214000000001
12977,1668129900000000000,9.602954666666667
12978,1668130200000000000,9.688695333333333
12979,1668130500000000000,9.774436
12980,1668130800000000000,9.860176666666668
12981,1668131100000000000,9.945917333333332
12982,1668131400000000000,10.031658
12983,1668131700000000000,10.117398666666668
12984,1668132000000000000,10.203139333333333
12985,1668132300000000000,10.28888
12986,1668132600000000000,10.32161738113542
12987,1668132900000000000,10.354354762270841
12988,1668133200000000000,10.387092143406262
12989,1668133500000000000,10.419829524541683
12990,1668133800000000000,10.452566905677102
12991,1668134100000000000,10.485304286812521
12992,1668134400000000000,10.518041667947942
12993,1668134700000000000,10.550779049083364
12994,1668135000000000000,10.583516430218783
12995,1668135300000000000,10.616253811354204
12996,1668135600000000000,10.648991192489625
12997,1668135900000000000,10.680649254605807
12998,1668136200000000000,10.71230731672199
12999,1668136500000000000,10.743965378838173
13000,1668136800000000000,10.775623440954355
13001,1668137100000000000,10.807281503070538
13002,1668137400000000000,10.83893956518672
13003,1668137700000000000,10.870597627302905
13004,1668138000000000000,10.902255689419087
13005,1668138300000000000,10.93391375153527
13006,1668138600000000000,10.965571813651453
13007,1668138900000000000,10.997229875767635
